id,magnitude,type,title,date,time,updated,url,detailUrl,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,geometryType,depth,latitude,longitude,place,location,continent,country,subnational,city,locality,postcode,what3words,timezone
usp0005nuu,5.9,earthquake,"M 5.9 - 37 km NNE of Maumere, Indonesia",1993-03-02T00:23:59,731031839640,1651169848645,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005nuu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005nuu&format=geojson,0,0,6,,reviewed,0,536,us,p0005nuu,",choy19930302002359,gcmtb030293a,usp0005nuu,gcmt19930302002402,iscgem241211,",",choy,gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.1,0,mwb,Point,14.6,-8.294,122.303,"37 km NNE of Maumere, Indonesia","Maumere, Indonesia",,Indonesia,East Nusa Tenggara,,Flores Sea,,text.rubies.smartest,480
usp0005mjw,5.6,earthquake,"M 5.6 - 3 km NNW of Pamplona, Philippines",1993-02-03T16:51:46,728758306300,1651169991873,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005mjw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005mjw&format=geojson,0,0,6,,reviewed,0,482,us,p0005mjw,",gcmtb020393d,usp0005mjw,gcmt19930203165145,iscgem246230,atlas19930203165146,",",gcmt,us,gcmt,iscgem,atlas,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mw,Point,17.9,13.619,123.072,"3 km NNW of Pamplona, Philippines","Pamplona, Philippines",,Philippines,Bicol Region,,Camarines Sur,,outlooks.repayments.chipper,480
usp0005m0k,6.4,earthquake,"M 6.4 - 226 km NE of Lospalos, Timor Leste",1993-01-20T17:31:15,727551075570,1651170227834,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005m0k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005m0k&format=geojson,0,0,5,,reviewed,0,630,us,p0005m0k,",choy19930120173115,gcmtc012093h,usp0005m0k,gcmt19930120173115,iscgem253811,atlas19930120173117,",",choy,gcmt,us,gcmt,iscgem,atlas,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.2,0,mw,Point,33,-7.205,128.566,"226 km NE of Lospalos, Timor Leste","Lospalos, Timor Leste",,Indonesia,Maluku,,Maluku,,joystick.pompously.weeknights,540
usp0005kzu,5.8,earthquake,"M 5.8 - 66 km NNW of Ende, Indonesia",1993-01-20T04:08:26,727502906570,1651170221612,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005kzu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005kzu&format=geojson,0,0,5,,reviewed,0,518,us,p0005kzu,",gcmtb012093d,usp0005kzu,gcmt19930120040826,iscgem253717,atlas19930120040829,",",gcmt,us,gcmt,iscgem,atlas,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.3,0,mw,Point,33,-8.318,121.377,"66 km NNW of Ende, Indonesia","Ende, Indonesia",,Indonesia,East Nusa Tenggara,,Flores Sea,,uprights.musing.atrocious,480
usp0005k8d,5.7,earthquake,"M 5.7 - 70 km SSW of Palu, Indonesia",1993-01-03T04:23:34,726035014590,1651170086088,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005k8d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005k8d&format=geojson,0,0,5,,reviewed,0,500,us,p0005k8d,",gcmtb010393a,usp0005k8d,gcmt19930103042333,atlas19930103042334,iscgem250314,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.1,0,mw,Point,37.2,-1.513,119.679,"70 km SSW of Palu, Indonesia","Palu, Indonesia",,Indonesia,Central Sulawesi,Sigi,Sigi,,brushes.gizmos.realtor,480
usp0006q0x,5.5,earthquake,"M 5.5 - 180 km E of Amahai, Indonesia",1994-12-13T20:27:47,787350467630,1651166269809,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006q0x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006q0x&format=geojson,0,0,5,,reviewed,0,465,us,p0006q0x,",gcmtb121394g,usp0006q0x,gcmt19941213202746,atlas19941213202747,iscgem134543,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.4,0,mw,Point,25,-3.166,130.534,"180 km E of Amahai, Indonesia","Amahai, Indonesia",,Indonesia,Maluku,,Seram Island,,footnotes.biped.snowflakes,540
usp0006pse,5.5,earthquake,"M 5.5 - 224 km E of Amahai, Indonesia",1994-12-07T20:22:18,786831738360,1651166209356,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006pse,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006pse&format=geojson,0,0,4,,reviewed,0,465,us,p0006pse,",gcmtb120794b,usp0006pse,gcmt19941207202218,iscgem133482,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.3,0,mw,Point,33,-3.459,130.94,"224 km E of Amahai, Indonesia","Amahai, Indonesia",,Indonesia,Maluku,,Ceram Sea,,ignoramus.frescoed.epigrams,540
usp0006pb7,5.5,earthquake,"M 5.5 - 92 km NNW of Sanga-Sanga, Philippines",1994-11-27T18:27:08,785960828010,1651166492378,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006pb7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006pb7&format=geojson,0,0,5,,reviewed,0,465,us,p0006pb7,",gcmtb112794a,usp0006pb7,gcmt19941127182708,iscgem144231,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.3,0,mw,Point,27.3,5.768,119.324,"92 km NNW of Sanga-Sanga, Philippines","Sanga-Sanga, Philippines",,Philippines,,,Sulu Sea,,saps.shuttlecock.wayfarers,480
usp0006nnr,5.5,earthquake,"M 5.5 - 11 km WSW of Victoria, Philippines",1994-11-15T06:25:09,784880709200,1651166436948,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006nnr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006nnr&format=geojson,0,0,6,,reviewed,0,465,us,p0006nnr,",gcmtb111594a,usp0006nnr,gcmt19941115062510,atlas19941115062509,iscgem141730,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mw,Point,21.3,13.136,121.184,"11 km WSW of Victoria, Philippines","Victoria, Philippines",,Philippines,Mimaropa,,Oriental Mindoro,,habits.recordable.cheer,480
usp0006nn2,7.1,earthquake,"M 7.1 - 10 km E of Sabang, Philippines",1994-11-14T19:15:30,784840530660,1651166435454,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006nn2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006nn2&format=geojson,0,0,6,,reviewed,0,776,us,p0006nn2,",choy19941114191530,gcmtc111494c,usp0006nn2,gcmt19941114191530,duputel111494c,atlas19941114191532,iscgem141635,",",choy,gcmt,us,gcmt,duputel,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",0,0,1.1,0,mw,Point,31.5,13.525,121.067,"10 km E of Sabang, Philippines","Sabang, Philippines",,Philippines,Calabarzon,Batangas City,Batangas 5th District,4200,test.stages.swaddled,480
usp0006n10,5.7,earthquake,"M 5.7 - 35 km ENE of Lahad Datu, Malaysia",1994-11-02T01:43:55,783740635540,1651166387686,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006n10,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006n10&format=geojson,0,0,5,,reviewed,0,500,us,p0006n10,",gcmtb110294a,usp0006n10,gcmt19941102014353,atlas19941102014355,iscgem138856,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.1,0,mw,Point,55.2,5.099,118.643,"35 km ENE of Lahad Datu, Malaysia","Lahad Datu, Malaysia",,Malaysia,Sabah,,Sabah,,washcloth.trickster.sandpit,480
usp0006m1p,6.4,earthquake,"M 6.4 - 219 km S of Sofifi, Indonesia",1994-10-13T05:04:24,782024664980,1651166995886,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006m1p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006m1p&format=geojson,0,0,6,,reviewed,0,630,us,p0006m1p,",choy19941013050424,gcmtc101394a,usp0006m1p,gcmt19941013050428,atlas19941013050426,iscgem149372,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.3,0,mwb,Point,10.7,-1.212,127.912,"219 km S of Sofifi, Indonesia",S,,Indonesia,North Maluku,,Halmahera Sea,,shrewdly.trim.mundane,540
usp0006m04,6.4,earthquake,"M 6.4 - 15 km E of Gigmoto, Philippines",1994-10-12T06:43:39,781944219730,1651166992475,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006m04,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006m04&format=geojson,0,0,6,,reviewed,0,630,us,p0006m04,",choy19941012064339,gcmtc101294g,usp0006m04,gcmt19941012064341,atlas19941012064342,iscgem149096,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mwb,Point,15.7,13.773,124.529,"15 km E of Gigmoto, Philippines","Gigmoto, Philippines",,Philippines,Bicol Region,,Catanduanes,,childless.quinoa.seagulls,480
usp0006kzz,5.9,earthquake,"M 5.9 - 16 km E of Gigmoto, Philippines",1994-10-12T06:02:49,781941769900,1651166990160,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006kzz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006kzz&format=geojson,0,0,5,,reviewed,0,536,us,p0006kzz,",gcmtb101294b,usp0006kzz,gcmt19941012060250,atlas19941012060251,iscgem149083,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.1,0,mw,Point,27,13.765,124.538,"16 km E of Gigmoto, Philippines","Gigmoto, Philippines",,Philippines,Bicol Region,,Catanduanes,,wages.scuttles.crevices,480
usp0006ktd,6.8,earthquake,"M 6.8 - 225 km SSE of Sofifi, Indonesia",1994-10-08T21:44:07,781652647210,1651166958362,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006ktd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006ktd&format=geojson,0,0,6,,reviewed,0,711,us,p0006ktd,",choy19941008214407,gcmtc100894e,usp0006ktd,gcmt19941008214409,duputel100894e,atlas19941008214408,iscgem147747,",",choy,gcmt,us,gcmt,duputel,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mwb,Point,16.6,-1.258,127.98,"225 km SSE of Sofifi, Indonesia",S,,Indonesia,North Maluku,,Halmahera Sea,,harpoon.eliminator.toxicants,540
usp0006jrd,5.8,earthquake,"M 5.8 - 18 km E of Baculin, Philippines",1994-09-20T08:45:26,780050726260,1651167146430,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006jrd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006jrd&format=geojson,0,0,5,,reviewed,0,518,us,p0006jrd,",gcmtb092094c,usp0006jrd,gcmt19940920084524,iscgem156834,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1,0,mw,Point,51,7.433,126.748,"18 km E of Baculin, Philippines","Baculin, Philippines",,Philippines,,,Philippines maritime boundary,,pass.discontinuing.interconnect,480
usp0006j6f,5.6,earthquake,"M 5.6 - 4 km ESE of Baganga, Philippines",1994-09-10T04:54:10,779172850490,1651167091537,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006j6f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006j6f&format=geojson,0,0,4,,reviewed,0,482,us,p0006j6f,",gcmtb091094b,usp0006j6f,gcmt19940910045409,iscgem155449,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1,0,mw,Point,79.4,7.552,126.599,"4 km ESE of Baganga, Philippines","Baganga, Philippines",,Philippines,Davao Region,Baganga,Baganga,,multicultural.anticrime.greasy,480
usp0006hvj,5.5,earthquake,"M 5.5 - Seram, Indonesia",1994-09-02T15:56:15,778521375710,1600190586850,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hvj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hvj&format=geojson,0,0,5,,reviewed,0,465,us,p0006hvj,",usp0006hvj,",",us,",",origin,phase-data,shakemap,",0,0,1.1,0,mb,Point,39.1,-3.309,130.79,"Seram, Indonesia","Seram, Indonesia",,Indonesia,Maluku,,Pulau Parang,,lovably.yipping.security,540
usp0006fkv,6.5,earthquake,"M 6.5 - 138 km NE of Lospalos, Timor Leste",1994-07-13T11:45:23,774099923360,1651167426117,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006fkv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006fkv&format=geojson,0,0,5,,reviewed,0,650,us,p0006fkv,",choy19940713114523,gcmtc071394g,usp0006fkv,gcmt19940713114525,atlas19940713114526,iscgem164466,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.1,0,mw,Point,158.8,-7.532,127.77,"138 km NE of Lospalos, Timor Leste","Lospalos, Timor Leste",,Indonesia,Maluku,,Maluku,,mitigated.teeny.graduates,540
usp0006f99,5.9,earthquake,"M 5.9 - 27 km E of Mangili, Philippines",1994-07-06T09:13:10,773485990170,1651167399716,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006f99,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006f99&format=geojson,0,0,4,,reviewed,0,536,us,p0006f99,",choy19940706091310,gcmtb070694a,usp0006f99,gcmt19940706091311,iscgem163464,",",choy,gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.1,0,mw,Point,151,5.983,125.929,"27 km E of Mangili, Philippines","Mangili, Philippines",,Philippines,,,Philippines maritime boundary,,depositor.absolved.unquestionable,480
usp0006f70,5.9,earthquake,"M 5.9 - 11 km NE of Hinundayan, Philippines",1994-07-05T10:09:22,773402962680,1651167393326,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006f70,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006f70&format=geojson,0,0,6,,reviewed,0,536,us,p0006f70,",gcmtb070594c,usp0006f70,gcmt19940705100922,atlas19940705100925,iscgem163304,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.3,0,mw,Point,29,10.432,125.322,"11 km NE of Hinundayan, Philippines","Hinundayan, Philippines",,Philippines,Eastern Visayas,,Surigao Strait,,larders.verifies.murky,480
usp0006e0f,6.2,earthquake,"M 6.2 - 18 km ENE of Rapu-Rapu, Philippines",1994-06-09T16:22:22,771178942090,1651167542143,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006e0f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006e0f&format=geojson,0,0,5,,reviewed,0,591,us,p0006e0f,",choy19940609162222,gcmtb060994f,usp0006e0f,gcmt19940609162222,iscgem168536,",",choy,gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.1,0,mw,Point,75.9,13.259,124.281,"18 km ENE of Rapu-Rapu, Philippines","Rapu-Rapu, Philippines",,Philippines,Bicol Region,Rapu-Rapu,Rapu-Rapu,,payrolls.cotillion.manifested,480
usp0006cu6,5.5,earthquake,"M 5.5 - 67 km NW of Maubara, Timor Leste",1994-05-20T04:44:11,769409051910,1651167746842,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006cu6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006cu6&format=geojson,0,0,5,,reviewed,0,465,us,p0006cu6,",iscgem173924,usp0006cu6,",",iscgem,us,",",origin,phase-data,shakemap,",0,0,1.1,0,mb,Point,33,-8.144,124.816,"67 km NW of Maubara, Timor Leste","Maubara, Timor Leste",,Indonesia,East Nusa Tenggara,,East Nusa Tenggara,,dusters.engulfs.ampersand,480
usp0006cu4,5.5,earthquake,"M 5.5 - 67 km NW of Maubara, Timor Leste",1994-05-20T04:38:32,769408712890,1651167745666,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006cu4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006cu4&format=geojson,0,0,6,,reviewed,0,465,us,p0006cu4,",gcmtb052094b,usp0006cu4,gcmt19940520043833,atlas19940520043832,iscgem173922,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.4,0,mw,Point,25.3,-8.189,124.766,"67 km NW of Maubara, Timor Leste","Maubara, Timor Leste",,Indonesia,East Nusa Tenggara,,Alor Island,,really.respecter.sleeveless,480
usp0006cgs,5.9,earthquake,"M 5.9 - 6 km SW of Balagon, Philippines",1994-05-13T20:12:27,768859947870,1651167730207,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006cgs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006cgs&format=geojson,0,0,5,,reviewed,0,536,us,p0006cgs,",gcmtb051394a,usp0006cgs,gcmt19940513201227,atlas19940513201230,iscgem173149,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.4,0,mw,Point,33,7.972,123.189,"6 km SW of Balagon, Philippines","Balagon, Philippines",,Philippines,Zamboanga Peninsula,,Zamboanga del Sur,,anklet.disavowing.styled,480
usp0006ccd,5.7,earthquake,"M 5.7 - Mindoro, Philippines",1994-05-10T18:19:12,768593952700,1600189735415,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006ccd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006ccd&format=geojson,0,0,4,,reviewed,0,500,us,p0006ccd,",usp0006ccd,",",us,",",impact-text,origin,phase-data,shakemap,",0,0,0.9,0,mb,Point,70.1,13.433,120.603,"Mindoro, Philippines","Mindoro, Philippines",,Philippines,Mimaropa,Abra de Ilog,Balao,,resurgence.screeners.plight,480
usp0006b6s,5.6,earthquake,"M 5.6 - 71 km WNW of Tobelo, Indonesia",1994-04-16T15:16:35,766509395040,1651167936233,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006b6s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006b6s&format=geojson,0,0,4,,reviewed,0,482,us,p0006b6s,",gcmtb041694e,usp0006b6s,gcmt19940416151629,iscgem177994,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1,0,mw,Point,99.5,1.877,127.382,"71 km WNW of Tobelo, Indonesia","Tobelo, Indonesia",,Indonesia,North Maluku,,Molucca Sea,,signpost.supercharge.notate,540
usp0006acz,5.9,earthquake,"M 5.9 - 2 km NNW of La Paz, Philippines",1994-03-30T13:29:11,765034151300,1651168121863,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006acz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006acz&format=geojson,0,0,6,,reviewed,0,536,us,p0006acz,",choy19940330132911,gcmtb033094c,usp0006acz,gcmt19940330132913,atlas19940330132912,iscgem183573,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1,0,mwb,Point,40.3,9.003,126.254,"2 km NNW of La Paz, Philippines","La Paz, Philippines",,Philippines,Caraga,,Surigao del Sur,,placidity.locally.laws,480
usp00068t7,5.9,earthquake,"M 5.9 - 9 km WNW of Tingloy, Philippines",1994-02-20T21:48:12,761780892530,1651168259798,https://earthquake.usgs.gov/earthquakes/eventpage/usp00068t7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00068t7&format=geojson,0,0,4,,reviewed,0,536,us,p00068t7,",gcmtb022094f,usp00068t7,gcmt19940220214813,iscgem186348,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,0.9,0,mw,Point,206.5,13.691,120.787,"9 km WNW of Tingloy, Philippines","Tingloy, Philippines",,Philippines,Calabarzon,Tingloy,Tingloy,4203,disparages.retires.cello,480
usp00068qz,4.7,earthquake,"M 4.7 - Sarawak, Malaysia",1994-02-19T12:14:02,761660042050,1600189129738,https://earthquake.usgs.gov/earthquakes/eventpage/usp00068qz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00068qz&format=geojson,0,0,4,,reviewed,0,340,us,p00068qz,",usp00068qz,",",us,",",impact-text,origin,phase-data,shakemap,",0,0,1.4,0,mb,Point,33,2.522,112.71,"Sarawak, Malaysia","Sarawak, Malaysia",,Malaysia,Sarawak,,Sarawak,,roamed.weakens.elephants,480
usp00068ng,5.6,earthquake,"M 5.6 - 14 km W of Del Carmen, Surigao del Norte, Philippines",1994-02-17T19:41:56,761514116310,1651168228417,https://earthquake.usgs.gov/earthquakes/eventpage/usp00068ng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00068ng&format=geojson,0,0,5,,reviewed,0,482,us,p00068ng,",gcmtb021794e,usp00068ng,gcmt19940217194156,atlas19940217194156,iscgem185914,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1,0,mw,Point,34.8,9.891,125.838,"14 km W of Del Carmen, Surigao del Norte, Philippines","Del Carmen, Surigao del Norte, Philippines",,Philippines,Caraga,,Siargao Island Protected Landscape and Seascape,,exceptions.skyline.unwholesome,480
usp00068jd,6.9,earthquake,"M 6.9 - 66 km WSW of Kotabumi, Indonesia",1994-02-15T17:07:43,761332063800,1651168187002,https://earthquake.usgs.gov/earthquakes/eventpage/usp00068jd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00068jd&format=geojson,0,0,7,,reviewed,0,732,us,p00068jd,",choy19940215170743,gcmtc021594e,usp00068jd,gcmt19940215170742,duputel021594e,atlas19940215170745,iscgem185661,",",choy,gcmt,us,gcmt,duputel,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",0,0,1.3,0,mw,Point,23.1,-4.967,104.302,"66 km WSW of Kotabumi, Indonesia","Kotabumi, Indonesia",,Indonesia,Lampung,Lampung Barat,Lampung Barat,,scares.alliance.slugs,420
usp00068dv,5.3,earthquake,"M 5.3 - Sarawak, Malaysia",1994-02-12T06:49:55,761035795760,1600189047229,https://earthquake.usgs.gov/earthquakes/eventpage/usp00068dv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00068dv&format=geojson,0,0,5,,reviewed,0,432,us,p00068dv,",usp00068dv,",",us,",",impact-text,origin,phase-data,shakemap,",0,0,1,0,mb,Point,28.9,2.485,112.765,"Sarawak, Malaysia","Sarawak, Malaysia",,Malaysia,Sarawak,,Sarawak,,oceans.slump.elongating,480
usp000675u,6,earthquake,"M 6.0 - 98 km SW of Baturaja, Indonesia",1994-01-21T18:00:17,759175217670,1651168395577,https://earthquake.usgs.gov/earthquakes/eventpage/usp000675u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000675u&format=geojson,0,0,5,,reviewed,0,554,us,p000675u,",choy19940121180017,gcmtc012194b,usp000675u,gcmt19940121180017,iscgem190169,",",choy,gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,0.9,0,mw,Point,89.9,-4.859,103.664,"98 km SW of Baturaja, Indonesia","Baturaja, Indonesia",,Indonesia,Lampung,Pesisir Barat,Pesisir Barat,,understate.cards.thermals,420
